"gene_id","gene_symbol","logFC","logCPM","PValue","FDR","F"
"YEL016C","NPP2",0.188940623061013,1.6658046343149,0.325450662757979,0.410797530570474,1.0530314539971
"YLR154W-C","unknown",-0.442982783201103,16.8469359295603,0.325678874867148,0.4109834310575,1.0519620061132
"YOR085W","OST3",0.150073438860545,4.07125589055428,0.325816084041178,0.411040832601745,1.05134183711831
"Q0075","AI5_BETA",0.226246544918252,2.91261127918932,0.325886252866212,0.411040832601745,1.05103020480479
"YNL044W","YIP3",-0.232722590316356,3.23225682571146,0.32617156942724,0.411298542227843,1.0497372059894
"YER090W","TRP2",-0.223257055382316,3.61454701172854,0.326550251598692,0.41167382761126,1.04802059293039
"YKR090W","PXL1",0.183617659789598,1.76990391168557,0.326729716047891,0.411717090881904,1.04723604544472
"YBR289W","SNF5",0.194224566594708,2.80324030009792,0.326746726320219,0.411717090881904,1.04713862528136
"YLR010C","TEN1",-0.231022025320029,0.854429849163802,0.327461516159372,0.412515400411137,1.04400761955167
"YOR217W","RFC1",0.176499703386061,2.65785927396824,0.328030394800312,0.413129549800592,1.04136052249619
"YPL196W","OXR1",-0.134614190536038,3.20284933759717,0.328311391738133,0.413380919227929,1.04009557078432
"YJR053W","BFA1",0.160677537805445,1.42380806530794,0.328499402831903,0.413515113430938,1.03929126922991
"YGR005C","TFG2",-0.210619399220522,3.39779322599211,0.32903004133699,0.414080433682587,1.03687679803393
"YLR323C","CWC24",0.171841985584869,1.66563953405254,0.329279250966694,0.414291386622614,1.0357928395026
"YKR053C","YSR3",-0.174786119041413,2.15831919841252,0.329494697790197,0.414459766009071,1.03481434416406
"YPL265W","DIP5",0.205648732623248,4.86942402337236,0.329679254998903,0.41458921666281,1.03398120958878
"YJL109C","UTP10",0.234977965428275,3.42782352895262,0.330390598318264,0.415380900782408,1.03081520788587
"YDL195W","SEC31",0.162566010701992,4.58290883084494,0.330558574841145,0.415489218575082,1.03006328775068
"YKL187C","FAT3",0.333587047922088,0.803027721836025,0.330976612095809,0.41591171398726,1.02842628029215
"YLR132C","USB1",-0.315291895105544,0.829350436999677,0.331358188340139,0.416288194060175,1.02661662245471
"YPL093W","NOG1",0.199568413174907,3.47046286897376,0.331938509079332,0.416914110587397,1.02395972357714
"YBR281C","DUG2",0.205444925711555,2.61662591619833,0.332310812919745,0.417187097817352,1.02232926408968
"YMR147W","LDO45",0.194200243313171,3.05108622826268,0.332320167520912,0.417187097817352,1.02227792691501
"YHL019C","APM2",0.167929409864207,2.87868669220998,0.332442325916726,0.417221936838889,1.02174183626202
"YNL154C","YCK2",-0.151321064823215,3.65585071027277,0.33251224466069,0.417221936838889,1.02142901483876
"YLR209C","PNP1",-0.300125971394633,3.49924586473765,0.333046848071322,0.417789499630971,1.01907919041186
"YGR074W","SMD1",0.204487148764222,1.58596366297693,0.333138459292313,0.417801209258179,1.01872421950047
"YBR143C","SUP45",0.162074368637998,4.06088135331602,0.333532008410572,0.418191491039231,1.01694915687606
"YDR321W","ASP1",-0.209487957508194,1.17058942516213,0.333653646058031,0.41824073430824,1.0164820216227
"YDL108W","KIN28",0.189095606736352,1.81167983591474,0.333874590003364,0.418313940831743,1.01547148331655
"YPR160W","GPH1",0.138043030396096,7.22242545121163,0.333948739305456,0.418313940831743,1.01512118609206
"YMR150C","IMP1",-0.232919738334948,1.72294770931171,0.333959180018095,0.418313940831743,1.01510352906116
"YDR159W","SAC3",-0.186777476215438,4.14121035016623,0.334524576347747,0.418918815954096,1.01260778704136
"YLR210W","CLB4",-0.163163887757599,1.85127609955951,0.334749286094031,0.419096862619696,1.01164947191212
"YGR159C","NSR1",0.21183467625924,2.96762410301653,0.335033571765057,0.419349390540537,1.01039373003829
"YER174C","GRX4",0.171312348115992,3.27875434110025,0.335907644816652,0.420339827594618,1.00659245675087
"YBR271W","EFM2",-0.191650481955274,1.61108704257647,0.336061189058112,0.420428361181841,1.00596309884225
"YOR155C","ISN1",0.176510091099623,2.63852989024683,0.336619547316163,0.420809806080781,1.00351411558184
"YPL066W","RGL1",0.231590359175132,2.41743406120158,0.336624271844034,0.420809806080781,1.00349676681854
"YDR007W","TRP1",-0.139930381755336,2.62909360906733,0.336679170812606,0.420809806080781,1.00325590923056
"YKR049C","FMP46",-0.145807011498345,4.80230844085434,0.336697566385627,0.420809806080781,1.00316705563632
"YKL025C","PAN3",0.143875958422965,3.12659874467747,0.336877862126218,0.420931541308301,1.00239304971706
"YBR167C","POP7",0.364966472251415,1.31768437365387,0.337280179278204,0.42133056589784,1.00070211399121
"YMR204C","INP1",0.187409410735966,1.39552227841014,0.337860239897083,0.421951376831625,0.998203437005379
"YDR363W","SEM1",-0.28265120678077,2.75820031157116,0.338462431793797,0.422599515281264,0.995575146059101
"YFL022C","FRS2",-0.153916136821769,3.05405815527907,0.338697207793245,0.422788697437094,0.994565742453084
"YDR386W","MUS81",0.167471778613718,2.09179108544358,0.33977159120465,0.42402559354564,0.989983400411754
"YIL036W","CST6",-0.181530225999974,3.48632628990645,0.339904495769113,0.424087230839203,0.98940347147841
"YLR127C","APC2",-0.262682840505179,2.65298320033804,0.340528365002454,0.424761247232243,0.986751414451498
"YDR066C","RTR2",0.259899091864923,0.241465995936491,0.341107893649511,0.425379637512823,0.984606660948592
"YLR206W","ENT2",0.143346154641421,4.53527071995063,0.342159464852832,0.426586241719293,0.979829506190776
"YBL080C","PET112",-0.16156671969275,1.81820956666637,0.343340908196031,0.42795413152171,0.974875724164458
"YNR027W","BUD17",-0.297609090918119,0.582507864744862,0.343723521558621,0.428325899993785,0.973430307559567
"YOR279C","RFM1",0.267792037314548,1.3180389419859,0.344007953130449,0.428575168301378,0.972101208199484
"YLR085C","ARP6",-0.199127227427047,1.96326238928427,0.344269017036576,0.428795209347985,0.970980125922669
"YDR404C","RPB7",-0.180614752954085,2.29340652954755,0.344595954348098,0.429097169244639,0.969606281443387
"YOR099W","KTR1",0.196953115052064,5.05858703539639,0.344708257954902,0.429131780802891,0.969124362353643
"YJR022W","LSM8",-0.511640430629056,0.383429967074448,0.346055476727218,0.430613613586268,0.963712847447978
"YGL065C","ALG2",-0.153088336403553,2.47847340227416,0.346068167988491,0.430613613586268,0.96346999119528
"YPL008W","CHL1",0.197595961441573,2.11948675341758,0.34630325201918,0.430800566818568,0.962502786010774
"YLR170C","APS1",0.17137624553891,3.05405579956494,0.346455092581532,0.430823361837226,0.961859732150161
"YNL310C","ZIM17",-0.170455584876116,2.41472702722531,0.346491258318872,0.430823361837226,0.961715309525954
"YBR017C","KAP104",0.203852247689042,2.9522265227002,0.347877753649002,0.43244142791423,0.955979442128856
"YNCE0007C","RPR1",-0.325831544095522,5.10737912877485,0.34855522429859,0.433177540134175,0.953183791663432
"YOR253W","NAT5",0.174454166604257,1.87502333527174,0.348983801273064,0.433604047679133,0.951446318926115
"YBL060W","YEL1",0.149788111594439,2.57646726572852,0.349137567226823,0.433688983947605,0.950804439380241
"YLR376C","PSY3",0.305541458685389,0.352590351785555,0.349349412312454,0.433846005312458,0.950192010590195
"YFR046C","CNN1",0.288135230356368,1.56286748742465,0.349680309564421,0.434150760872403,0.948609952314129
"YOR022C","DDL1",-0.150669828505915,2.40964848283439,0.350207624661308,0.434699173314622,0.946427136565192
"YML031W","NDC1",-0.150566099366943,3.25069629545988,0.350798689145834,0.435326428026037,0.944011181343945
"YOR352W","TFB6",0.149101066272226,2.13565577353266,0.351327671338563,0.435876353544399,0.941871938046943
"YIL049W","DFG10",-0.214049000166655,1.12565912608881,0.351767716601211,0.436315697337799,0.940126684451186
"YPR171W","BSP1",0.260225126595381,1.85954455710366,0.353105640874476,0.437868240381096,0.934681654617502
"YLR211C","ATG38",-0.263013532497065,1.85223573854281,0.354487119357604,0.43947402150828,0.929126638142556
"YKL092C","BUD2",0.157108681008353,2.87559871610097,0.354656957874439,0.439577259479229,0.928431938860947
"YDR142C","PEX7",0.237001351208676,1.49232336287684,0.354744016558694,0.439577871177415,0.928112177479211
"YLL049W","LDB18",-0.142674225050678,2.11588288057534,0.355595237919669,0.440525156905606,0.924688685686087
"YER118C","SHO1",-0.232393420081461,1.86744561515091,0.35635499989902,0.441358704752981,0.921673337527919
"YKL011C","CCE1",0.223401717409266,0.75966128594275,0.356988133208886,0.44193017470826,0.919251109129988
"YDR390C","UBA2",-0.135461096671918,3.09246214928276,0.35699046409084,0.44193017470826,0.919127714168653
"YOL081W","IRA2",0.129186807781339,6.54882992040149,0.357503234091013,0.442454346584838,0.917089895204829
"YOR196C","LIP5",-0.137903639386675,3.99597563811478,0.357588152497868,0.442454346584838,0.916756213522845
"YBR179C","FZO1",0.186855439691717,4.16289570463152,0.358891082295342,0.44395832299531,0.911613383074047
"YMR156C","TPP1",-0.193584766205838,1.29819872790828,0.360006142684486,0.445216310675887,0.907275901083458
"YOL108C","INO4",-0.200624820258598,2.71916488512633,0.360142963570332,0.445216310675887,0.906704541762816
"YER122C","GLO3",-0.143577846956221,3.74028199272703,0.360171052433348,0.445216310675887,0.906589452955341
"YDR430C","CYM1",0.11923896218817,3.48450077002131,0.360355956674742,0.445336468239071,0.905867467552075
"YJL106W","IME2",0.245646098411854,0.683009601456801,0.360808850248944,0.445787674346505,0.904243871157326
"YPR019W","MCM4",0.160898203793516,3.22001063624449,0.361512888386407,0.446548880376107,0.901352635685372
"YBR234C","ARC40",0.13319006064476,3.96944163612061,0.36166507570576,0.446628223354535,0.900757135009916
"YGL171W","ROK1",-0.200602997014302,2.14007887012857,0.361806411322352,0.446694130001192,0.900219457163719
"YMR130W","DPI35",0.173061926156548,1.79577348116284,0.363020904264585,0.448084626119486,0.895520380570595
"YGL081W","involved",-0.421835260344159,0.153159969578673,0.363460967675934,0.448518783440679,0.894079306668043
"YGR140W","CBF2",-0.152502618691535,2.17539608435114,0.36370155035216,0.448706626017558,0.892876870369914
"YER165W","PAB1",0.126045113037136,5.58211380201401,0.364425463031457,0.449490527392212,0.890074038779479
"YHR018C","ARG4",-0.164059313169198,5.58723535731391,0.364626742338926,0.449629576881269,0.889299968641694
"YER126C","NSA2",-0.210423814973827,1.81064880451856,0.365784626971968,0.450947884380591,0.884888674673375
"YML030W","RCF1",-0.259568720285491,3.928995395933,0.366521436113411,0.451746566161141,0.882047250568002
"YDR280W","RRP45",-0.149431502719689,2.36068973082745,0.366854580118093,0.452047453977111,0.880785711519794
"YOL043C","NTG2",0.177629999432004,1.46053314431793,0.367556314439132,0.452802271887897,0.878138794943885
"YDR211W","GCD6",-0.146046549659287,3.85553849091242,0.368038746817749,0.453286625355452,0.876276613866427
"YBR005W","RCR1",-0.21669358334974,1.60101742228158,0.370146695442812,0.455772288908487,0.868345746934196
"YBR118W","TEF2",-0.193680058847783,9.33430232164453,0.371693989651665,0.457566564715431,0.862520087309844
"YNL325C","FIG4",0.179668184751227,2.0381009574955,0.371928613630903,0.457744425598091,0.861661327148487
"YNCM0026C","SNR24",-0.328794139187858,0.494974104993881,0.372723467693165,0.458611526277172,0.858891169377333
"YNL102W","POL1",-0.181650513752938,3.56561061844791,0.373025231011257,0.458871638341851,0.857564531603548
"YDL091C","UBX3",-0.141148162592934,3.46264357704103,0.373358193756338,0.459169994646328,0.856328544865719
"YOL139C","CDC33",-0.151234810425281,4.05094936192297,0.373549237791869,0.459293711745063,0.855618762965872
"YLR195C","NMT1",-0.130530884932446,3.44222579110399,0.37451620648099,0.460371168363706,0.852042621280812
"YBL098W","BNA4",-0.141328260962399,2.50731614770365,0.375067837188502,0.460937676002713,0.850013697318549
"YFR038W","IRC5",0.147848281537089,3.10904225179619,0.375299401840458,0.46111066115312,0.849156253484684
"YOR057W","SGT1",0.131775610483402,3.25373136250038,0.375648444800387,0.46136453313991,0.847871417397911
"YLR359W","ADE13",0.174815769426341,4.40711453173718,0.375687740160207,0.46136453313991,0.847724208525158
"YKL126W","YPK1",0.187432278596753,4.10040841911541,0.375856758522561,0.461460498011984,0.84710347030893
"Q0158","21S_RRNA",-0.439227358832358,13.5087169866734,0.376337653470825,0.461731355055335,0.845337489640401
"YOR301W","RAX1",0.313747405286565,0.101383963489772,0.376339849340251,0.461731355055335,0.845680724515748
"YLR057W","MNL2",0.170788876781199,3.19654135305436,0.376350153322968,0.461731355055335,0.845296490287445
"YDL214C","PRR2",0.115474987789134,3.07075180082622,0.376711909668863,0.462063545241181,0.843971066383415
"YJL081C","ARP4",0.122964387979911,2.86605758123421,0.377572292068669,0.463007027076721,0.840829345813473
"YDL217C","TIM22",0.28196963434433,0.697046254948256,0.378229927226659,0.463701489728869,0.838651466356042
"YGR268C","HUA1",-0.259532726759893,1.29448381576309,0.378785827384637,0.464270922389377,0.836445145769655
"YPL122C","TFB2",0.149554600050302,2.20626048549838,0.379347345091679,0.464846963893713,0.834383803777939
"YOR177C","MPC54",-0.40569615824315,0.667426508534384,0.381274870557462,0.467096210540602,0.827537854700416
"YHR108W","GGA2",0.15882431525905,3.521553070966,0.381600348666121,0.467382192601679,0.826251702851707
"YOR159C","SME1",-0.192708806502384,1.39799138965864,0.382399289966798,0.468247792247745,0.82341827023245
"YKR072C","SIS2",0.175777041677464,3.7672927058564,0.383362782630346,0.469314419044575,0.819947518885475
"YLR375W","STP3",-0.153080899385767,4.90264957042834,0.383776151723236,0.469678820963128,0.818473120821409
"YBL068W","PRS4",-0.207219161635597,1.74933225647564,0.383845432650055,0.469678820963128,0.818252726356784
"YER023W","PRO3",0.148464410718059,3.02002622360933,0.384097419504447,0.469873933086866,0.817335140001446
"YPL170W","DAP1",-0.147763085005123,2.55948733020647,0.38572671936711,0.471753439534245,0.811567338400863
"YGR198W","YPP1",-0.124923820535331,3.01489078007155,0.38587034152189,0.471815457319566,0.81105740550759
"YJL176C","SWI3",0.152374690498609,3.27001729358238,0.386454599482371,0.472416094408155,0.808996571128307
"YGR156W","PTI1",0.170424122362283,1.87934611336651,0.386579695981065,0.472455281875294,0.808569581079436
"YIR034C","LYS1",-0.180626796060864,3.62826322024633,0.386759165917358,0.472560886556387,0.807923894400747
"YNR020C","ATP23",-0.181440904672197,2.37418812056004,0.387266042799469,0.473066385695383,0.806150797816017
"YLR105C","SEN2",0.17510235242204,2.37284203032995,0.387656732896079,0.473363786777325,0.804785023656956
"YCL050C","APA1",-0.127440901694516,4.02812846356036,0.387695941159294,0.473363786777325,0.804635149760954
"YKR058W","GLG1",-0.217455420673368,4.14021060116282,0.388226807946715,0.473898012200341,0.802779973777044
"YER168C","CCA1",0.141941846082491,2.41241994881506,0.389189056748651,0.474958430706476,0.799427288067547
"YER156C","MYG1",-0.220979660018444,1.7038611091684,0.390401587009094,0.476323704668952,0.795226519471292
"YJL061W","NUP82",-0.175280196153697,2.29913806446689,0.390712610969674,0.47658867127168,0.794138563951585
"YJL075C","APQ13",-0.290804805619404,1.58035493510622,0.391278834727252,0.477164726884003,0.792230453643919
"YDL143W","CCT4",-0.129757004728152,4.19302439262801,0.392140907773286,0.4781012076045,0.789198834562383
"YLR357W","RSC2",-0.122855962224101,3.39767966534726,0.392729867492592,0.478703497159033,0.787175175341255
"YAL043C","PTA1",0.233541127791566,1.73157297090911,0.392823448732117,0.478703497159033,0.786876064314734
"YNL313C","EMW1",0.165885122687682,2.71160979503123,0.395946868648322,0.482394001678545,0.776199763158103
"YBR105C","VID24",-0.135562144304066,4.3412145672968,0.396708080815277,0.483205477183971,0.773616464785135
"YGL210W","YPT32",0.157288693550415,2.7565221839442,0.396845401877079,0.48325682271746,0.773157553835449
"YPR032W","SRO7",0.165131844503937,2.95979464577139,0.397134789760833,0.483417652129119,0.772178564350176
"YGL179C","TOS3",0.125488683810005,2.88799452211786,0.39716787016201,0.483417652129119,0.772067135272683
"YBR177C","EHT1",-0.128000595104642,4.39428246675611,0.397902447821978,0.484195693755093,0.769587020598525
"YOR202W","HIS3",-0.144830479838951,3.01566228571294,0.398545402772563,0.484861896329438,0.767429444447429
"YIL079C","AIR1",-0.163517306437359,1.651181364527,0.399492508531263,0.485897714568085,0.764271354177557
"YOR106W","VAM3",-0.175985279976097,2.31612744641536,0.400153494117734,0.486585115692014,0.762052726314411
"YPL064C","CWC27",-0.187432133888298,2.46514629104941,0.400504699572002,0.486895586408098,0.760880060520824
"YNL183C","NPR1",0.124105029909796,4.90728475706089,0.401056180498206,0.487449326129701,0.759036735386307
"YKL005C","BYE1",0.105236144328738,5.0249783193679,0.4012746139861,0.487598107159946,0.758310840596299
"YMR172W","HOT1",0.131828081862652,2.76731450360571,0.401807777658121,0.488129161470798,0.756547290819987
"YDR130C","FIN1",0.1635780824057,1.78128805951162,0.402049746360471,0.488306293235702,0.75575730075866
"YPR091C","NVJ2",-0.120167972260296,3.34800747884007,0.402217850647126,0.488343695933194,0.755186230103749
"YLR116W","MSL5",-0.170994888248866,1.90185314153412,0.402272879103693,0.488343695933194,0.755018216321593
"YOL149W","DCP1",-0.247033697632271,2.15006594840426,0.40348494909042,0.489698033336796,0.751011337923514
"YNCG0014C","SNR39",-0.379753844862841,-0.172429792094478,0.404106341284005,0.490335006222265,0.749393765831313
"YKL134C","OCT1",-0.144817337272357,2.90317386516866,0.404488504726065,0.490681468466067,0.747706558225112
"YNCP0021W","SNR45",0.304358240996834,7.27050422394794,0.405331876825359,0.49157178068516,0.744938769963229
"YER111C","SWI4",-0.248423873272335,3.58906745871552,0.405456212496884,0.49157178068516,0.744534657847558
"YCR020C","PET18",0.17281890983486,2.17871169252676,0.405512837591598,0.49157178068516,0.744359794849205
"YDR117C","TMA64",-0.147719062220296,2.25832032723958,0.405770547005377,0.491605555091039,0.743515045569511
"YOL151W","GRE2",0.188021977184113,5.53231047056424,0.405778763620514,0.491605555091039,0.743478765237416
"YMR107W","SPG4",-0.215530820997205,1.49553291365639,0.405831131733288,0.491605555091039,0.743354488264958
"YDR392W","SPT3",0.118222953168078,2.56631273858405,0.406222430384063,0.491962199258352,0.742038592098325
"YLL035W","GRC3",-0.218823756144323,1.49248943833855,0.406575564276018,0.492272464328474,0.740908206346109
"YLR143W","DPH6",0.155772016189642,1.91088416419605,0.408377756902648,0.494336650667853,0.735052005288707
"YBR023C","CHS3",0.196228382330969,3.43031320460356,0.408913914841187,0.494840586592277,0.733309809499495
"YHR101C","BIG1",0.185338188741201,2.50166311620105,0.408988960600195,0.494840586592277,0.733076580040551
"YIL164C","NIT1",0.266483832659505,1.83136228315705,0.411398196814469,0.497636980329651,0.725351537575495
"YGL107C","RMD9",0.142669702913022,3.38330829782973,0.412082135925369,0.498345579001911,0.723153443831141
"YDR078C","SHU2",-0.14649449762235,1.54297329825399,0.412753502956036,0.49903864000256,0.721036448387746
"YMR284W","YKU70",-0.187600515493774,1.8697734397311,0.413180076317049,0.499435474300874,0.719673582516672
"YGL153W","PEX14",0.114477820784661,2.83982228066569,0.413324616730357,0.499491290756009,0.719205913881505
"YKL140W","TGL1",-0.117116586271183,3.82546626449025,0.414267355885759,0.500511452102757,0.716218747173487
"YLR017W","MEU1",-0.139290220727311,2.48150531208059,0.414463407122839,0.500629205844381,0.715604991374694
"YGR216C","GPI1",0.165728346751458,2.35237502146379,0.414905858444745,0.501044458782976,0.714210905502998
"YER178W","PDA1",-0.138358878942837,5.50965714402298,0.415645309395109,0.501818088708598,0.711874482598928
"YNCJ0009C","SNR60",0.329905620348217,2.95056280482798,0.415876233886116,0.501977541163227,0.711153345483621
"YBL039C","URA7",0.250131118386837,2.11479492829611,0.416144204554917,0.502181623272307,0.710324185788112
"YMR113W","FOL3",0.149515717875255,1.65860185744866,0.416490924489484,0.502480616430886,0.709240030177837
"YIL106W","MOB1",-0.222570294734807,1.23750160636452,0.417059213541708,0.502968699211269,0.707480334531959
"YOL069W","NUF2",-0.228759999432589,2.33794936495956,0.417093578648809,0.502968699211269,0.707346031809965
"YOR037W","CYC2",-0.170220279376723,2.09401673662965,0.417522978531124,0.503323399875179,0.706004590908203
"YEL059W","HHY1",0.211212682605392,0.482617033365551,0.417585955823972,0.503323399875179,0.705907862816682
"YGR200C","ELP2",0.119382631754548,2.67050483153431,0.417819108496688,0.50348491526962,0.705076105504038
"YIL094C","LYS12",-0.110776046906085,3.85894844773861,0.418274889623993,0.503806027157267,0.703652600721299
"YJL076W","NET1",0.136268905741863,3.70734978671647,0.418284011519306,0.503806027157267,0.703624832422227
"YOR290C","SNF2",0.147599855918902,4.65165631110606,0.418894746262116,0.504421987554903,0.701725176372305
"YDR423C","CAD1",0.124533436784477,2.23271516434512,0.419500681110527,0.50503187735402,0.699854963203664
"YPR178W","PRP4",0.184460108020845,1.48697728268285,0.419717226537394,0.505130105989127,0.699199830951238
"YKR024C","DBP7",0.16565101737568,2.0728832265668,0.419781222385608,0.505130105989127,0.698988264595497
"YJR054W","KCH1",-0.137425633367,1.90654560340662,0.421108737844255,0.506607479453477,0.694893831624056
"YOR241W","MET7",0.150412995184208,2.66649022132746,0.421716876755676,0.507218924719404,0.693016345250283
"YKL100C","YPF1",0.132673673117555,4.28189699095942,0.421976125125569,0.507410552542656,0.69221538462517
"YDL017W","CDC7",-0.302974216697249,0.596511695517891,0.422339598454154,0.507653659287704,0.691183980947521
"YDL209C","CWC2",-0.223813002003742,0.958554402526276,0.422378241530238,0.507653659287704,0.691027163923615
"YDR304C","CPR5",-0.106794465123578,4.52315545995191,0.422875196242614,0.508130678305725,0.689461040571012
"YNCO0025W","SNR17A",-0.345984647161735,9.04494186161121,0.423916829088551,0.509261806981704,0.686281511991359
"YML052W","SUR7",-0.177575603102843,2.30836233351152,0.424724895608489,0.510111877932807,0.683832369728879
"YOR304W","ISW2",0.199596181178192,4.01268151528649,0.424897387272579,0.510198376110228,0.68330217640491
"YDL125C","HNT1",0.135775890535152,4.42772916885258,0.425272381402112,0.510527932094545,0.682164108823762
"YML050W","AIM32",0.181352957461049,1.32450407478865,0.426518973863258,0.511831461029624,0.678425667895471
"YCR002C","CDC10",0.138726303101724,2.75464489484061,0.426559815493771,0.511831461029624,0.678276547339843
"YJL168C","SET2",-0.163085941287093,2.87089335750372,0.427543721012434,0.512890861162565,0.675314334245221
"YGR065C","VHT1",-0.170002448283101,2.48065876450781,0.427921661567665,0.513223003646813,0.674183129317495
"YGR278W","CWC22",0.169650841677433,1.86599344227683,0.428137172267785,0.513359525046455,0.673542331476197
"YLR083C","EMP70",0.171834931506157,3.73851142636308,0.428237681783534,0.513359525046455,0.673229764923307
"YDR062W","LCB2",0.0941787391107856,3.53939185374235,0.428545183545887,0.513606901592168,0.672309159359351
"YPL207W","TYW1",0.102796210899197,4.51055842576398,0.429927583830186,0.515115036459898,0.668180351088835
"YLL048C","YBT1",0.115560772185335,5.44822222218603,0.430006427639525,0.515115036459898,0.667945050854549
"YJL046W","AIM22",0.150928390222017,1.77865511938282,0.430276839813679,0.51531740390893,0.667162084637422
"YIL038C","NOT3",0.145313969256309,2.83694605262191,0.430443695453637,0.515395681564152,0.666649201095557
"YOL066C","RIB2",-0.122216131662973,2.64980808360889,0.431222391631485,0.516156434134471,0.664339048804807
"YHR118C","ORC6",0.257918205995656,1.43235341057499,0.431282345417991,0.516156434134471,0.664196317436873
"YLR151C","PCD1",-0.143852638395925,1.41964361351388,0.43333443253697,0.518490162210824,0.658122721202893
"YLR065C","SND2",-0.171601895435846,1.69591626210132,0.433908418971966,0.519054641116524,0.656431528227123
"YNL082W","PMS1",-0.202766243018647,2.58776090336179,0.434918114181088,0.520139939663582,0.653464185492605
"YNL206C","RTT106",0.122293300426259,2.53400237313204,0.436508422644741,0.521918947537084,0.648830166612396
"YBR066C","NRG2",-0.244585123544831,1.10594103902342,0.43675301242802,0.522088464479634,0.648149533293829
"YER183C","FAU1",-0.143966910536528,1.5752087619605,0.4380580632254,0.52352526360522,0.644353031989704
"YNR069C","BSC5",0.153572782571299,3.19418862788957,0.439259335502244,0.524837389571858,0.640878749706837
"YPL192C","PRM3",0.18305991929659,1.04440471223165,0.439485693000266,0.524984321113938,0.64026132435018
"YPL058C","PDR12",0.156706832525971,7.44607183019349,0.439627597678872,0.525030324791466,0.639815073780843
"YOR141C","ARP8",-0.111187551571844,3.74994948345888,0.440010681660199,0.525364270272864,0.638717609344153
"YGL067W","NPY1",0.148924398537798,2.59373871938957,0.44012228232805,0.525373989107155,0.638402069209017
"YDR176W","NGG1",-0.237106692148038,3.21351696156912,0.440960878751539,0.526251314289146,0.635998931446998
"YLR234W","TOP3",-0.332441765368508,2.54959072684564,0.441650639359339,0.526950645363422,0.63403684942181
"YLR139C","SLS1",0.149832637036365,1.95409511022191,0.441892539798612,0.527115413929376,0.633351582137547
"YPR036W","VMA13",0.147699042265675,4.88892718965139,0.442502571467121,0.527719130556609,0.631603732361371
"YGR093W","DRN1",-0.117980511350977,3.13281834724924,0.443143092532712,0.528286859954117,0.629788880657501
"YAL054C","ACS1",-0.155304717748102,3.47067599798321,0.443186692281319,0.528286859954117,0.629664274031844
"YDR184C","ATC1",-0.240540108701191,1.6544916176585,0.443944213984264,0.529065646236116,0.627535585950195
"YIL023C","YKE4",0.173857266103877,1.60983197933391,0.444802101825279,0.52996364924185,0.62511976393248
"YLR091W","GEP5",0.238696840227714,0.972463795427291,0.446558821378236,0.531931901233564,0.620206327649968
"YDR240C","SNU56",0.18662547297377,1.54200621039874,0.448327457806375,0.533913421843521,0.615251514611855
"YDL105W","NSE4",-0.122926571882837,2.15405938143705,0.449142830941496,0.534687887528809,0.612976467346052
"YLR392C","ART10",0.119467725881981,2.64703611682099,0.449188367112623,0.534687887528809,0.612847040977824
"YBR291C","CTP1",0.154033314987233,1.58066382594447,0.450020388604411,0.535552738067307,0.610556584358935
"YKR052C","MRS4",0.159646770067372,2.08609179884284,0.450787367539218,0.536339796711375,0.608438828335603
"YIR015W","RPR2",0.206355487212623,1.64996359424455,0.451110253936398,0.536598236001178,0.607553275078014
"YDL044C","MTF2",-0.237246856722323,1.92657603260723,0.451533408502793,0.536856544645061,0.606382226022622
"YJR156C","THI11",0.198869487133091,1.71613703547517,0.451631653468126,0.536856544645061,0.606128585758351
"YLR265C","NEJ1",-0.271758863151613,0.861655569884342,0.451742535542417,0.536856544645061,0.605864886737128
"YEL066W","HPA3",0.145393633048277,3.33962795184063,0.45175029839865,0.536856544645061,0.605779107774086
"YIL043C","CBR1",0.185430261198312,3.35109226434278,0.452488467118235,0.53760796350641,0.603753614859343
"YJL026W","RNR2",0.148793498455384,5.47765401778899,0.454452336714289,0.539814962768458,0.598392961817526
"YPL273W","SAM4",-0.117623573824851,2.91631759922742,0.455039731670763,0.54038628564643,0.596804200396491
"YKL086W","SRX1",-0.238694645691258,0.134704110077192,0.455362900526164,0.540643630786033,0.59613936337287
"YMR177W","MMT1",-0.127331889427093,1.71994751338604,0.455974992233281,0.54124380798518,0.594278834281671
"YEL053C","MAK10",-0.12990832959723,2.55214533034179,0.456179445075644,0.541359949075512,0.593718560697126
"YDL133W","SRF1",0.115004216534605,2.70458225124625,0.456367646135409,0.541456753989628,0.593208879150947
"YML107C","PML39",-0.161603175647081,1.66456121679356,0.45700102382991,0.542037765159483,0.591513427791784
"YJL111W","CCT7",-0.139587515760782,4.06237489268538,0.457070837024992,0.542037765159483,0.591310047945617
"YJR104C","SOD1",0.11483654036012,6.69575817013236,0.457644762262821,0.542554853306432,0.589765309020225
"YPR200C","ARR2",-0.154530956777318,0.77705132140899,0.45772055761417,0.542554853306432,0.589648532375159
"YDR023W","SES1",-0.133791993178032,4.38913769375532,0.459576175349997,0.544627262176729,0.584595220184873
"YBR193C","MED8",0.132942144817095,1.83367821616035,0.460511701947266,0.545608591341161,0.582115298138799
"YER019W","ISC1",-0.158488642077141,1.96247729435335,0.460858402024192,0.545814750276971,0.581191204964989
"YNL167C","SKO1",0.148529500183461,3.61259072259438,0.460900679241365,0.545814750276971,0.581071149565646
